id,title,url,description,content,author,date,image
217857,"Microsoft, Kendi Yapay Zekâ Modellerini Duyurdu: Karşınızda MAI Serisi",https://www.webtekno.com/microsoft-kendi-yapay-zeka-modelleri-duyurdu-h217857.html,"Microsoft, Build etkinliği kapsamında kendi yapay zekâ modellerini duyurdu.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriMicrosoft, Kendi Yapay Zekâ Modellerini Duyurdu: Karşınızda MAI SerisiMicrosoft, Kendi Yapay Zekâ Modellerini Duyurdu: Karşınızda MAI Serisi×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinMicrosoft, Build etkinliği kapsamında kendi yapay zekâ modellerini duyurdu. MAI ismi altında toplamda 7 adet model duyuruldu.Gökay Uyan /Editor03.06.2026 09:35Paylaş0Dünyanın en büyük teknoloji şirketlerinden biri ol",Gökay Uyan /Editor03.06.2026 09:35,2026-06-03T09:35:33+03:00,https://imgrosetta.webtekno.com/file/665247/665247-1280x720.jpg
217750,"Google Gemini, Türkiye Millî Futbol Takımları'nın Resmî Sponsoru Oldu",https://www.webtekno.com/google-gemini-turkiye-milli-futbol-takimlari-resmi-sponsoru-oldu-h217750.html,"Google Gemini, 2026 Dünya Kupası öncesinde Türkiye Millî Futbol Takımları&#039;nın resmî sponsoru oldu.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGoogle Gemini, Türkiye Millî Futbol Takımları'nın Resmî Sponsoru OlduGoogle Gemini, Türkiye Millî Futbol Takımları'nın Resmî Sponsoru Oldu×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle Gemini, 2026 Dünya Kupası öncesinde Türkiye Millî Futbol Takımları'nın resmî sponsoru oldu.Barış Bulut /Editor01.06.2026 15:30Paylaş02026 Dünya Kupası'nın meraklı ve heyecanlı bekleyişi sürerken Türkiye Futbol F",Barış Bulut /Editor01.06.2026 15:30,2026-06-01T15:30:41+03:00,https://imgrosetta.webtekno.com/file/665019/665019-1280x720.jpg
217723,"NVIDIA, Robot ve Otonom Araçların Yeni Kalbi ""Cosmos 3""ü Tanıttı",https://www.webtekno.com/nvidia-cosmos-3-tanitti-h217723.html,"NVIDIA, robot ve otonom araçlarda kullanılacak tamamen açık omnimodel Cosmos 3&#039;ü tanıttı.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriNVIDIA, Robot ve Otonom Araçların Yeni Kalbi ""Cosmos 3""ü TanıttıNVIDIA, Robot ve Otonom Araçların Yeni Kalbi ""Cosmos 3""ü Tanıttı×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinNVIDIA, robot ve otonom araçlarda kullanılacak tamamen açık omnimodel Cosmos 3'ü tanıttı.Barış Bulut /Editor01.06.2026 12:18Paylaş0Yapay zekâ bugüne kadar metinler yazdı, şahane görseller üretti, hatta videolar kurguladı. Peki g",Barış Bulut /Editor01.06.2026 12:18,2026-06-01T12:18:20+03:00,https://imgrosetta.webtekno.com/file/664968/664968-1280x720.jpg
217707,"NVIDIA, İnsansı Robot Platformu Isaac GR00T'u Tanıttı: Ne İşe Yarayacak?",https://www.webtekno.com/nvidia-isaac-gr00t-duyurdu-h217707.html,"NVIDIA, akademik araştırmalar için geliştirilen insansı robot platformu Isaac GR00T&#039;u duyurdu.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriNVIDIA, İnsansı Robot Platformu Isaac GR00T'u Tanıttı: Ne İşe Yarayacak?NVIDIA, İnsansı Robot Platformu Isaac GR00T'u Tanıttı: Ne İşe Yarayacak?×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinNVIDIA, akademik araştırmalar için geliştirilen insansı robot platformu Isaac GR00T'u duyurdu.Gökay Uyan /Editor01.06.2026 09:58Paylaş0Dünyanın en büyük teknoloji etkinliklerinden biri olarak nitelendirebileceğim",Gökay Uyan /Editor01.06.2026 09:58,2026-06-01T09:58:03+03:00,https://imgrosetta.webtekno.com/file/664933/664933-1280x720.jpg
217698,Gemini Kullanıcılarını Etkileyecek Değişiklik: Günlük Mesaj Sınırı Dönemi Sona Eriyor,https://www.webtekno.com/gemini-kullanicilarini-etkileyecek-h217698.html,"Google, Gemini&#039;da günlük mesaj sınırlarını kaldırarak işlem gücüne dayalı yeni kullanım sistemine geçiyor. Yeni model, beş saatlik ve haftalık limitlerle özellikle yoğun kullanıcıları etkileyebilir.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGemini Kullanıcılarını Etkileyecek Değişiklik: Günlük Mesaj Sınırı Dönemi Sona EriyorGemini Kullanıcılarını Etkileyecek Değişiklik: Günlük Mesaj Sınırı Dönemi Sona Eriyor×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Gemini için uyguladığı kullanım limitlerinde yeni bir değişikliğe gidiyor. Şirket, günlük mesaj sınırları yerine yapay zekâ işlemlerinin gerektirdiği işlem gücünü temel alan yeni",Deniz Şen /29.05.2026 14:21,2026-05-29T14:21:56+03:00,https://imgrosetta.webtekno.com/file/664906/664906-1280x720.jpg
217687,Anthropic Trilyon Dolarlık Şirket Oluyor: Rekor Yatırım Hamlesi!,https://www.webtekno.com/anthropic-trilyon-dolarlik-sirket-oluyor-rekor-yatirim-hamlesi-h217687.html,"Anthropic, Series H yatırım turunda 65 milyar dolar fon topladı. Şirketin değeri 965 milyar dolara ulaşırken, OpenAI&#039;ı geride bırakarak halka arz öncesinde dikkatleri üzerine çekti.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriAnthropic Trilyon Dolarlık Şirket Oluyor: Rekor Yatırım Hamlesi!Anthropic Trilyon Dolarlık Şirket Oluyor: Rekor Yatırım Hamlesi!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinYapay zekâ şirketi Anthropic, yeni yatırım turunda 65 milyar dolar fon topladığını duyurdu. Şirketin değeri 965 milyar dolara ulaşırken, Anthropic halka arz öncesinde OpenAI'ı geride bırakmayı başardı.Deniz Şen /29.05.2026 17:24",Deniz Şen /29.05.2026 17:24,2026-05-29T17:24:02+03:00,https://imgrosetta.webtekno.com/file/664882/664882-1280x720.jpg
217686,ElevenLabs Duyurdu: Marvel Efsanesi Stan Lee'nin Sesi Yapay Zekâyla Sonsuza Kadar Yaşayacak,https://www.webtekno.com/elevenlabs-duyurdu-marvel-stan-lee-ses-yapay-zeka-h217686.html,"ElevenLabs, Stan Lee Universe ile yaptığı iş birliği kapsamında Stan Lee&#039;nin sesini ve görüntüsünü yapay zekâ platformuna taşıdı. Marvel efsanesinin dijital dönüşü, yapay zekâ ve dijital miras tartışmalarını yeniden gündeme getirdi.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriElevenLabs Duyurdu: Marvel Efsanesi Stan Lee'nin Sesi Yapay Zekâyla Sonsuza Kadar YaşayacakElevenLabs Duyurdu: Marvel Efsanesi Stan Lee'nin Sesi Yapay Zekâyla Sonsuza Kadar Yaşayacak×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinMarvel evreninin mimarlarından Stan Lee, yapay zekâ teknolojileri sayesinde dijital dünyada yeniden hayat buluyor. ElevenLabs, Stan Lee'nin sesini ve görüntüsünü platformuna ",Deniz Şen /29.05.2026 17:23,2026-05-29T17:23:49+03:00,https://imgrosetta.webtekno.com/file/664875/664875-1280x720.jpg
217675,4 Kat Daha Dürüst Yapay Zekâ: Claude Opus 4.8 Duyuruldu,https://www.webtekno.com/claude-opus-4-8-duyuruldu-h217675.html,"Anthropic, Claude Opus 4.8’i duyurdu. Yeni model kodlama, ajan görevleri ve akıl yürütmede gelişirken, şirketin açıklamasına göre 4 kat daha dürüst çalışıyor.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleri4 Kat Daha Dürüst Yapay Zekâ: Claude Opus 4.8 Duyuruldu4 Kat Daha Dürüst Yapay Zekâ: Claude Opus 4.8 Duyuruldu×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinAnthropic, yeni yapay zekâ modeli Claude Opus 4.8’i duyurdu. Model; kodlama, akıl yürütme ve ajan görevlerinde daha iyi sonuçlar sunarken, şirketin açıklamasına göre önceki sürüme kıyasla hataları fark etme ve belirsizlikleri belirtme konusunda ç",Beyazıt Kartal /Product Content Manager29.05.2026 13:23,2026-05-29T13:23:16+03:00,https://imgrosetta.webtekno.com/file/664855/664855-1280x720.jpg
217636,"Lenovo, Çocuklar İçin Hayat Kurtarıcı Olacak Kameralı, SOS Düğmeli ve Yapay Zekalı bir 'Cihaz"" Tanıttı",https://www.webtekno.com/lenovo-cocuklar-icin-yapay-zekali-cihaz-tanitti-h217636.html,"Lenovo’nun tanıttığı AI Companion isimli yeni cihaz, çocuklara yönelik yapay zekâ destekli eğitim ve güvenlik özellikleri sunuyor. Ürün; ebeveyn kontrolü, sesli asistan ve interaktif öğrenme araçlarıyla dikkat çekiyor.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriLenovo, Çocuklar İçin Hayat Kurtarıcı Olacak Kameralı, SOS Düğmeli ve Yapay Zekalı bir 'Cihaz"" TanıttıLenovo, Çocuklar İçin Hayat Kurtarıcı Olacak Kameralı, SOS Düğmeli ve Yapay Zekalı bir 'Cihaz"" Tanıttı×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinLenovo, çocuklara özel geliştirdiği yeni yapay zekâ cihazını tanıttı. AI Companion adı verilen ürün; eğitim, güvenlik ve ebeveyn kontrolü özellikleriyle",Deniz Şen /28.05.2026 13:13,2026-05-28T13:13:47+03:00,https://imgrosetta.webtekno.com/file/664723/664723-1280x720.jpg
217630,"''AI Çılgınlığı Pahalıya Patlıyor, Verimlilik Sağlanamıyor'': Uber COO’sundan Yapay Zekâ Dünyasını Karıştıran Açıklama",https://www.webtekno.com/uber-coo-sundan-yapay-zeka-aciklama-h217630.html,"Uber COO’su Andrew Macdonald’ın açıklamaları sonrası “tokenmaxxing” kavramı teknoloji dünyasında yeniden gündem oldu. Tartışma, şirketlerin yapay zekâ kullanımına yaptığı dev harcamaları sorgulatıyor.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleri''AI Çılgınlığı Pahalıya Patlıyor, Verimlilik Sağlanamıyor'': Uber COO’sundan Yapay Zekâ Dünyasını Karıştıran Açıklama''AI Çılgınlığı Pahalıya Patlıyor, Verimlilik Sağlanamıyor'': Uber COO’sundan Yapay Zekâ Dünyasını Karıştıran Açıklama×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinUber COO’sunun yapay zekâ maliyetleriyle ilgili çıkışı teknoloji dünyasında yeni bir tartışmayı alevlendirdi. Tokenmaxxi",Deniz Şen /28.05.2026 11:02,2026-05-28T11:02:30+03:00,https://imgrosetta.webtekno.com/file/664704/664704-1280x720.jpg
217461,CEO’ların %99’u Yapay Zekâ Yüzünden Toplu İşten Çıkarmaya Hazırlanıyor,https://www.webtekno.com/ceo-yuzde-99-yapay-zeka-yuzunden-toplu-isten-cikarmaya-hazirlaniyor-h217461.html,Yeni araştırmaya göre CEO’ların %99’u yapay zekâ kaynaklı işten çıkarmalar bekliyor. Özellikle giriş seviyesi çalışanların risk altında olduğu belirtiliyor.,"HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriCEO’ların %99’u Yapay Zekâ Yüzünden Toplu İşten Çıkarmaya HazırlanıyorCEO’ların %99’u Yapay Zekâ Yüzünden Toplu İşten Çıkarmaya Hazırlanıyor×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinYeni yayımlanan kapsamlı bir araştırma, CEO’ların neredeyse tamamının yapay zekâ nedeniyle işten çıkarmalar beklediğini ortaya koydu. Şirketler özellikle giriş seviyesi çalışanların yaptığı işleri AI sistemlerine dev",Beyazıt Kartal /Product Content Manager26.05.2026 14:47,2026-05-26T14:47:54+03:00,https://imgrosetta.webtekno.com/file/664209/664209-1280x720.jpg
217416,DeepSeek V4 Pro API'sine Kalıcı Olarak %75 İndirim Geldi,https://www.webtekno.com/deepseek-v4-pro-api-kalici-75-indirim-h217416.html,"DeepSeek, V4-Pro modeli için uyguladığı %75’lik API indirimini kalıcı hâle getirdiğini açıkladı.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriDeepSeek V4 Pro API'sine Kalıcı Olarak %75 İndirim GeldiDeepSeek V4 Pro API'sine Kalıcı Olarak %75 İndirim Geldi×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinYapay zekâ dünyasının son dönemde en çok konuşulan şirketlerinden DeepSeek, geliştiricileri sevindirecek büyük bir karar aldı. Şirket, V4-Pro modeli için uyguladığı %75’lik API indirimini kalıcı hâle getirdiğini açıkladı. Yeni fiyatlar, sektörd",Beyazıt Kartal /Product Content Manager25.05.2026 11:06,2026-05-25T11:06:45+03:00,https://imgrosetta.webtekno.com/file/664014/664014-1280x720.png
217365,En İyi GEO Ajansları: Güncel Liste (2026),https://www.webtekno.com/en-iyi-geo-ajanslari-guncel-liste-2026-h217365.html,Hizmet veren en iyi GEO ajansları hangileri? Listeledik!,"HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriEn İyi GEO Ajansları: Güncel Liste (2026)En İyi GEO Ajansları: Güncel Liste (2026)×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinDijital pazarlama tarafında oyun uzun zamandır sadece Google sıralamasından ibaret değil. Kullanıcı artık sorusunu yazıyor, karşısına çıkan on bağlantıyı tek tek açmak yerine doğrudan yapay zekâdan cevap bekliyor. Tam da bu yüzden son dönemin en çok konuşulan başlıklarından",Sponsorlu İçerik /22.05.2026 17:07,2026-05-22T17:07:56+03:00,https://imgrosetta.webtekno.com/file/663896/663896-1280x720.png
217293,"İçerik Üreticilerini Sevindirecek Gelişme: CapCut, Yeteneklerini Doğrudan Gemini'ye Taşıyor!",https://www.webtekno.com/capcut-yeteneklerini-dogrudan-gemini-tasiyor-h217293.html,"CapCut, Gemini ile yeteneklerini birleştirecek iş birliğini duyurdu.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriİçerik Üreticilerini Sevindirecek Gelişme: CapCut, Yeteneklerini Doğrudan Gemini'ye Taşıyor!İçerik Üreticilerini Sevindirecek Gelişme: CapCut, Yeteneklerini Doğrudan Gemini'ye Taşıyor!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinCapCut, Gemini ile yeteneklerini birleştirecek iş birliğini duyurdu.Barış Bulut /Editor21.05.2026 15:03Paylaş1İçerik üreticilerinin ve video kurgusuyla uğraşanların en büyü",Barış Bulut /Editor21.05.2026 15:03,2026-05-21T15:03:36+03:00,https://imgrosetta.webtekno.com/file/663658/663658-1280x720.jpg
217267,"OpenAI, 80 Yıllık Matematik Problemini Çözdüğünü İddia Ediyor (Bu Sefer Haklı mı?)",https://www.webtekno.com/openai-80-yillik-matematik-problemini-cozdugunu-iddia-ediyor-h217267.html,OpenAI daha önce bir kere daha iddia ettiği ve yalancı konumuna düştüğü 80 yıllık matematik problemini bir kez daha çözdüğünü iddia ediyor.,"HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriOpenAI, 80 Yıllık Matematik Problemini Çözdüğünü İddia Ediyor (Bu Sefer Haklı mı?)OpenAI, 80 Yıllık Matematik Problemini Çözdüğünü İddia Ediyor (Bu Sefer Haklı mı?)×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinOpenAI daha önce bir kere daha iddia ettiği ve yalancı konumuna düştüğü 80 yıllık matematik problemini bir kez daha çözdüğünü iddia ediyor.Barış Bulut /Editor21.05.2026 12:42Paylaş0OpenAIyeni ",Barış Bulut /Editor21.05.2026 12:42,2026-05-21T12:42:54+03:00,https://imgrosetta.webtekno.com/file/663598/663598-1280x720.jpg
217204,"OpenAI, Şirketlerin Uzun Vadeli İşlem Gücüne Erişmesini Sağlayan “Garantili Kapasite” Hizmetini Duyurdu",https://www.webtekno.com/openai-garantili-kapasite-hizmeti-h217204.html,"OpenAI, müşterilerin uzun vadeli işlem gücüne erişim sağlama imkânı tanıyan Garantili Kapasite hizmetini duyurdu.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriOpenAI, Şirketlerin Uzun Vadeli İşlem Gücüne Erişmesini Sağlayan “Garantili Kapasite” Hizmetini DuyurduOpenAI, Şirketlerin Uzun Vadeli İşlem Gücüne Erişmesini Sağlayan “Garantili Kapasite” Hizmetini Duyurdu×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinOpenAI, müşterilerin yapay zekâ ürünleri için uzun vadeli işlem gücüne erişim sağlama imkânı tanıyan Garantili Kapasite hizmetini duyurdu.Gökay Uyan /",Gökay Uyan /Editor20.05.2026 13:31,2026-05-20T13:31:15+03:00,https://imgrosetta.webtekno.com/file/663409/663409-1280x720.jpg
217203,"Sebebini Geliştiricileri Bile Bilmiyor: Claude, Kullanıcılara ""Artık Uyu"", ""Biraz Dinlenmelisin"" Gibi Yanıtlar Vermeye Başladı!",https://www.webtekno.com/claude-kullanicilara-artik-uyu-gibi-yanitlar-vermeye-basladi-h217203.html,Claude kullanıcıları bir süredir Claude&#039;un kendilerine dinlenmesini ve uyumasını tavsiye ettiği mesajlardan şikâyet etmeye başladı.,"HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriSebebini Geliştiricileri Bile Bilmiyor: Claude, Kullanıcılara ""Artık Uyu"", ""Biraz Dinlenmelisin"" Gibi Yanıtlar Vermeye Başladı!Sebebini Geliştiricileri Bile Bilmiyor: Claude, Kullanıcılara ""Artık Uyu"", ""Biraz Dinlenmelisin"" Gibi Yanıtlar Vermeye Başladı!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinClaude kullanıcıları bir süredir Claude'un kendilerine dinlenmesini ve uyumasını tavsiye ettiği mesajl",Barış Bulut /Editor20.05.2026 15:47,2026-05-20T15:47:49+03:00,https://imgrosetta.webtekno.com/file/663400/663400-1280x720.jpg
217157,2026 Dünya Kupası'nda Futbolu Baştan Sona Değiştirecek Yapay Zeka Teknolojileri,https://www.webtekno.com/2026-dunya-kupasi-yapay-zeka-teknolojileri-h217157.html,"2026 FIFA Dünya Kupası, sadece futboluyla değil yapay zekâ destekli teknolojileriyle de tarihe geçmeye hazırlanıyor. AI; hakem kararlarından güvenliğe, yayıncılıktan taraftar deneyimine kadar turnuvanın neredeyse her alanında aktif rol oynayacak.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleri2026 Dünya Kupası'nda Futbolu Baştan Sona Değiştirecek Yapay Zeka Teknolojileri2026 Dünya Kupası'nda Futbolu Baştan Sona Değiştirecek Yapay Zeka Teknolojileri×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyin2026 FIFA Dünya Kupası, sadece futboluyla değil yapay zekâ destekli teknolojileriyle de tarihe geçmeye hazırlanıyor. AI; hakem kararlarından güvenliğe, yayıncılıktan taraftar deneyimine kadar turnuv",Deniz Şen /20.05.2026 09:29,2026-05-20T09:29:34+03:00,https://imgrosetta.webtekno.com/file/663264/663264-1280x720.gif?animation=true
217150,Google Pics Duyuruldu: Canva'ya Rakip Yapay Zekâ Destekli Görsel Tasarım Aracı,https://www.webtekno.com/yapay-zeka-destekli-gorsel-tasarim-araci-google-pics-duyuruldu-h217150.html,"Google, Workspace için Google Pics adlı yeni yapay zekâ destekli görsel tasarım aracını duyurdu. Araç, kullanıcıların fikirlerini ve iş içeriklerini hızlıca görselleştirmesine yardımcı olacak.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGoogle Pics Duyuruldu: Canva'ya Rakip Yapay Zekâ Destekli Görsel Tasarım AracıGoogle Pics Duyuruldu: Canva'ya Rakip Yapay Zekâ Destekli Görsel Tasarım Aracı×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Google Pics isimli yeni yapay zekâ destekli görsel tasarım aracını duyurdu. Workspace içinde konumlandırılan araç, kullanıcıların fikirlerini, sunumlarını ve iş içeriklerini hızlıca görselleşt",Beyazıt Kartal /Product Content Manager19.05.2026 21:34,2026-05-19T21:34:50+03:00,https://img.youtube.com/vi/96bat5PPBf0/mqdefault.jpg
217147,"Kendi Sokağınızda Video Oyunu Oynamaya Ne Dersiniz? Google, Project Genie'ye Street View Desteği Getirdi!",https://www.webtekno.com/google-project-genie-street-view-destegi-getirdi-h217147.html,"Google, Google I/O 2026 etkinliğinde Project Genie&#039;ye Street View desteği getirildiğini açıkladı.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriKendi Sokağınızda Video Oyunu Oynamaya Ne Dersiniz? Google, Project Genie'ye Street View Desteği Getirdi!Kendi Sokağınızda Video Oyunu Oynamaya Ne Dersiniz? Google, Project Genie'ye Street View Desteği Getirdi!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Google I/O 2026 etkinliğinde Project Genie'ye Street View desteği getirildiğini açıkladı.Barış Bulut /Editor19.05.2026 21:35Paylaş0Çocukke",Barış Bulut /Editor19.05.2026 21:35,2026-05-19T21:35:37+03:00,https://imgrosetta.webtekno.com/file/663231/663231-1280x720.jpg
217144,Google'ın En Gelişmiş Yapay Zekası Gemini AI Ultra'ya %83 İndirim Geldi,https://www.webtekno.com/gemini-ai-ultra-yuzde-83-indirim-geldi-h217144.html,"Google, Türkiye için Gemini AI Ultra&#039;nın abonelik fiyatını başlangıç için 1.479,99 TL’ye düşürdü. 8.999,99 TL’lik seçenek de devam ediyor.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGoogle'ın En Gelişmiş Yapay Zekası Gemini AI Ultra'ya %83 İndirim GeldiGoogle'ın En Gelişmiş Yapay Zekası Gemini AI Ultra'ya %83 İndirim Geldi×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Türkiye için Gemini AI Ultra'nın abonelik fiyatını başlangıç için 1.479,99 TL’ye düşürdü. Ancak 4 kat fazla limit isteyenler için 8.999,99 TL’lik seçenek de devam ediyor.Beyazıt Kartal /Product Content Mana",Beyazıt Kartal /Product Content Manager19.05.2026 21:10,2026-05-19T21:10:30+03:00,https://imgrosetta.webtekno.com/file/663223/663223-1280x720.png
217138,Google I/O 2026 Etkinliği Gerçekleşti: İşte Tüm Duyurular!,https://www.webtekno.com/google-io-2026-tum-duyurular-h217138.html,Google&#039;ın merakla beklenen Google I/O 2026 etkinliği gerçekleşti.,"HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGoogle I/O 2026 Etkinliği Gerçekleşti: İşte Tüm Duyurular!Google I/O 2026 Etkinliği Gerçekleşti: İşte Tüm Duyurular!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle'ın merakla beklenen Google I/O 2026 etkinliği gerçekleşti. Peki etkinlikte ne gibi yenilikler duyuruldu?Barış Bulut /Editor19.05.2026 21:39Paylaş0Google I/O2026, alışık olduğumuz ""yapay zekâ"" kavramını çok daha yetenekli, proaktif ve",Barış Bulut /Editor19.05.2026 21:39,2026-05-19T21:39:26+03:00,https://imgrosetta.webtekno.com/file/663219/663219-1280x720.jpg
217135,Android Halo Duyuruldu: Yapay Zeka Ajanları Telefonunuza Geliyor!,https://www.webtekno.com/android-halo-duyuruldu-h217135.html,"Google, Android Halo isimli yeni Android deneyimini duyurdu. Bu özellik, arka planda çalışan Gemini destekli yapay zekâ ajanlarının ilerlemesini ve gerekli aksiyonları telefon ekranında görünür hâle getirecek.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriAndroid Halo Duyuruldu: Yapay Zeka Ajanları Telefonunuza Geliyor!Android Halo Duyuruldu: Yapay Zeka Ajanları Telefonunuza Geliyor!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Android Halo adlı yeni Android deneyimini duyurdu. Bu sistem, arka planda çalışan yapay zekâ ajanlarının ne yaptığını kullanıcılara gösterecek ve gerektiğinde aksiyon alınmasını sağlayacak.Beyazıt Kartal /Product Conte",Beyazıt Kartal /Product Content Manager19.05.2026 21:38,2026-05-19T21:38:39+03:00,https://imgrosetta.webtekno.com/file/663191/663191-1280x720.png
217132,Gemini Omni Duyuruldu: Hem Video Üretip Hem Düzenleyebilen Yapay Zeka!,https://www.webtekno.com/video-uretip-duzenleyebilen-yapay-zeka-gemini-omni-duyuruldu-h217132.html,"Google, Gemini Omni Flash modelini duyurdu. Yeni model; metin, görsel ve farklı girdilerden video üretme, mevcut videoları düzenleme ve sahneleri dönüştürme yetenekleriyle Google’ın üretken yapay zekâ hamlesini büyütüyor.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGemini Omni Duyuruldu: Hem Video Üretip Hem Düzenleyebilen Yapay Zeka!Gemini Omni Duyuruldu: Hem Video Üretip Hem Düzenleyebilen Yapay Zeka!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Gemini Omni Flash isimli yeni yapay zekâ modelini duyurdu. Model, farklı girdilerden video oluşturma ve düzenleme yetenekleriyle öne çıkıyor. Omni, direkt olarak Gemini uygulamasının yanı sıra Search, Flow, G",Beyazıt Kartal /Product Content Manager19.05.2026 20:24,2026-05-19T20:24:07+03:00,https://img.youtube.com/vi/5E1Frstugt0/mqdefault.jpg
217129,"Gemini Tasarımı Baştan Aşağı Yenilendi: İşte Yeni ""Neural Expressive"" Arayüzü ve Yeni Özellikler!",https://www.webtekno.com/gemini-tasarimi-yenilendi-neural-expressive-ozellikler-h217129.html,"Google, Google I/O 2026&#039;da Gemini&#039;ın yeni &quot;Neural Expressive&quot; arayüzünü tanıttı.","HaberlerWebteknoYapay Zekâ Haberleri ve İçerikleriGemini Tasarımı Baştan Aşağı Yenilendi: İşte Yeni ""Neural Expressive"" Arayüzü ve Yeni Özellikler!Gemini Tasarımı Baştan Aşağı Yenilendi: İşte Yeni ""Neural Expressive"" Arayüzü ve Yeni Özellikler!×Webtekno'yu Google'a ekleyinWebtekno'yu Google'da tercih edilen kaynak olarak
        ekleyinGoogle, Google I/O 2026'da Gemini'ın yeni ""Neural Expressive"" arayüzünü tanıttı.Barış Bulut /Editor19.05.2026 21:21Paylaş2Her ay 900 milyondan fazla kişinin kapıs",Barış Bulut /Editor19.05.2026 21:21,2026-05-19T21:21:58+03:00,https://imgrosetta.webtekno.com/file/663151/663151-1280x720.jpg
